"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TEAJBUS","198913","1.350072","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199001","0.065094","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199002","0.119414","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199003","-0.008481","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199004","-0.077158","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199005","-0.465019","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199006","-0.223801","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199007","-0.136588","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199008","-0.076565","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199009","-0.033839","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199010","-0.231607","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199011","-0.02159","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199012","0.791643","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199013","-0.299475","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199101","0.782312","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199102","0.387292","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199103","0.12972","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199104","-0.264742","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199105","-0.366601","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199106","-0.130927","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199107","0.149042","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199108","-0.187715","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199109","-0.172234","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199110","-0.276703","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199111","0.158015","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199112","0.659082","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199113","0.865379","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199201","0.634758","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199202","0.594618","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199203","0.405894","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199204","-0.001359","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199205","-0.187164","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199206","-0.15483","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199207","0.009631","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199208","-0.18354","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199209","-0.237799","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199210","-0.396662","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199211","0.122935","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199212","0.76997","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199213","1.375179","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199301","0.623401","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199302","0.820386","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199303","0.484915","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199304","-0.110557","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199305","-0.373319","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199306","-0.187543","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199307","0.240358","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199308","0.185735","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199309","-0.159841","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199310","-0.297004","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199311","0.104186","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199312","0.672121","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199313","2.001548","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199401","1.297963","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199402","0.868748","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199403","0.009653","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199404","-0.323337","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199405","-0.521044","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199406","-0.14846","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199407","-0.146952","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199408","-0.306169","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199409","-0.534198","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199410","-0.285952","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199411","-0.219386","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199412","0.339224","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199413","0.028782","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199501","0.698373","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199502","0.714827","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199503","0.063568","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199504","0.019778","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199505","-0.228859","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199506","-0.175227","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199507","0.172089","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199508","0.274605","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199509","-0.340093","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199510","-0.225219","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199511","0.159267","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199512","0.986032","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199513","2.117841","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199601","1.11126","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199602","0.9838","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199603","0.428224","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199604","-0.106645","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199605","-0.360497","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199606","-0.124808","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199607","-0.056693","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199608","-0.113921","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199609","-0.197201","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199610","-0.165079","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199611","0.376755","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199612","0.704737","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199613","2.478587","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199701","0.889795","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199702","0.545694","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199703","0.090999","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199704","-0.051508","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199705","-0.590444","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199706","-0.239929","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199707","0.251829","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199708","0.049651","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199709","-0.317664","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199710","-0.288775","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199711","0.280021","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199712","0.84269","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199713","1.461071","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199801","0.448116","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199802","0.336958","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199803","0.129496","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199804","-0.366189","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199805","-0.476702","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199806","-0.153003","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199807","0.086938","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199808","0.096105","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199809","-0.048794","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199810","-0.439212","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199811","-0.245998","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199812","0.491362","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199813","-0.142045","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199901","0.822705","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199902","0.250248","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199903","0.176366","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199904","-0.118802","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199905","-0.374705","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199906","-0.096642","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199907","0.179707","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199908","0.217118","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199909","-0.18156","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199910","-0.088142","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199911","-0.107289","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199912","0.698529","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","199913","1.376089","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200001","1.038043","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200002","0.724425","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200003","0.010993","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200004","-0.120092","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200005","-0.079212","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200006","-0.097827","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200007","0.105211","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200008","0.141744","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200009","-0.200748","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200010","-0.243858","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200011","0.130264","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200012","1.120417","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200013","2.528037","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200101","0.778427","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200102","0.547824","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200103","-0.035736","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200104","-0.439099","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200105","-0.735707","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200106","-0.457387","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200107","-0.148702","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200108","-0.099427","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200109","-0.570544","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200110","-0.563444","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200111","-0.454665","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200112","0.245759","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200113","-1.932703","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200201","0.415375","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200202","0.417291","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200203","0.277871","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200204","-0.175403","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200205","-0.446312","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200206","-0.075766","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200207","0.196755","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200208","0.074954","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200209","-0.112825","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200210","-0.236516","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200211","0.06589","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200212","0.758735","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200213","1.160046","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200301","1.185899","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200302","1.151579","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200303","0.196546","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200304","-0.372977","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200305","-0.66277","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200306","-0.484298","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200307","-0.024724","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200308","0.065952","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200309","-0.483519","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200310","-0.429388","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200311","0.143571","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200312","0.670417","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200313","0.956284","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200401","1.002868","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200402","0.913169","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200403","-0.011179","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200404","-0.229953","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200405","-0.331169","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200406","-0.363682","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200407","-0.157571","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200408","-0.20238","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200409","-0.160154","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200410","-0.325574","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200411","-0.113091","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200412","0.670729","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200413","0.692013","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200501","0.832745","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200502","0.433747","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200503","0.10384","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200504","-0.42429","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200505","-0.491583","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200506","-0.213434","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200507","0.033392","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200508","0.149334","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200509","-0.041987","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200510","-0.390948","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200511","-0.263934","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200512","0.80039","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200513","0.527271","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200601","0.180052","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200602","0.474756","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200603","0.172147","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200604","-0.447816","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200605","-0.684335","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200606","-0.351217","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200607","0.009555","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200608","-0.077553","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200609","-0.507564","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200610","-0.289351","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200611","-0.046576","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200612","0.360415","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200613","-1.207489","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200701","0.536106","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200702","1.155593","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200703","-0.11721","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200704","-0.348121","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200705","-0.690071","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200706","-0.3116","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200707","-0.061847","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200708","0.107996","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200709","-0.289631","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200710","-0.391278","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200711","-0.068042","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200712","0.692675","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200713","0.21457","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200801","0.796405","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200802","0.750785","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200803","0.26249","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200804","-0.355466","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200805","-0.451421","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200806","-0.182431","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200807","-0.202458","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200808","-0.344082","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200809","-0.221251","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200810","-0.561986","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200811","-0.251408","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200812","0.34846","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200813","-0.412363","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200901","0.597091","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200902","0.273279","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200903","-0.303906","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200904","-0.575192","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200905","-0.698731","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200906","-0.438312","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200907","-0.332476","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200908","-0.076557","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200909","-0.498925","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200910","-0.210295","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200911","-0.133078","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200912","0.977481","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","200913","-1.419619","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201001","1.034547","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201002","0.779115","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201003","-0.058512","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201004","-0.587608","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201005","-0.419052","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201006","-0.074475","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201007","0.035962","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201008","0.095633","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201009","-0.356587","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201010","-0.525382","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201011","-0.001725","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201012","0.99385","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201013","0.915765","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201101","0.980394","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201102","0.837651","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201103","-0.007902","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201104","-0.349574","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201105","-0.519063","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201106","-0.151886","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201107","0.22149","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201108","0.163114","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201109","-0.290707","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201110","-0.57919","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201111","-0.261912","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201112","0.346585","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201113","0.388999","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201201","0.21955","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201202","0.298156","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201203","-0.333664","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201204","-0.302974","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201205","-0.402184","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201206","-0.125204","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201207","0.144404","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201208","-0.004757","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201209","-0.383864","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201210","-0.359968","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201211","0.016022","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201212","0.564478","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201213","-0.670007","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201301","0.849528","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201302","0.830327","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201303","0.55534","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201304","-0.252622","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201305","-0.458491","8","Primary Energy Stock Change and Other","Quadrillion Btu"
"TEAJBUS","201306","-0.110818","8","Primary Energy Stock Change and Other","Quadrillion Btu"
